gender,birth_year,c_educ,c_income,c_health,c_hukou,c_sc,p_sc,f_educ
2,1965,12,30000,4,5,5,4,12
1,1977,12,150000,3,5,6,6,10
2,1972,10,100000,4,4,4,6,4
2,1977,12,9999999,3,3,6,3,7
1,1964,13,200000,4,1,7,7,4
1,1970,10,1000000,3,1,7,3,3
2,1968,12,150000,5,5,6,5,3
2,1968,14,9999999,4,5,4,5,12
2,1978,12,300000,4,5,7,6,6
2,1978,10,100000,3,2,3,3,3
2,1974,10,12000,3,2,6,5,9
2,1977,10,100000,4,1,5,2,3
1,1963,12,80000,2,3,6,5,12
2,1963,3,30000,3,1,1,5,1
1,1973,4,50000,5,1,5,5,2
2,1969,4,120000,5,5,6,3,3
2,1961,4,27600,3,1,5,3,4
1,1972,9,300000,3,1,6,3,7
1,1961,10,66000,2,3,6,5,6
2,1970,3,50000,4,1,1,9,98
1,1970,6,9999999,4,1,4,6,3
1,1972,11,250000,4,3,6,5,98
2,1973,6,0,3,3,1,6,3
2,1976,12,200000,4,5,8,9,12
2,1975,6,500000,5,3,5,2,3
2,1979,9,30000,4,1,5,4,4
1,1978,12,300000,5,1,6,7,3
2,1962,7,60000,3,2,4,3,3
2,1970,3,36000,4,1,4,2,98
1,1967,4,100000,3,5,3,4,98
2,1974,11,70000,4,2,5,3,4
1,1972,11,500000,5,1,8,1,4
2,1976,10,60000,3,3,7,7,4
2,1965,3,54000,5,1,1,1,4
1,1977,13,9999996,4,5,8,7,10
1,1976,12,400000,4,1,4,4,6
1,1973,6,50000,5,1,1,1,3
1,1966,10,1000000,5,6,6,2,3
2,1965,4,0,4,5,7,5,6
1,1970,9,200000,4,1,6,3,3
2,1967,1,10000,3,1,5,3,1
1,1969,4,50000,4,1,5,5,4
2,1975,3,18000,3,1,3,3,4
2,1974,1,9600,3,1,4,3,98
1,1966,1,30000,5,1,1,1,1
2,1976,1,9999997,3,1,3,3,3
2,1965,1,15000,3,1,5,3,1
1,1966,4,8000,4,1,4,3,3
2,1973,3, ,3,1,5,2,3
2,1972,1,9999998,3,1,5,5,3
1,1963,4,20000,4,1,5,5,3
2,1967,3,0,4,1,5,3,4
1,1967,3,30000,5,1,5,5,1
2,1970,1,0,2,1,5,4,3
2,1961,3,6000,4,1,3,1,98
2,1975,4,30000,4,1,6,5,3
2,1962,1,0,3,1,6,5,3
2,1972,3,36000,3,1,6,6,5
2,1963,3,0,2,1,3,2,1
1,1962,6,0,2,1,5,5,1
2,1975,3,9999998,4,1,4,2,3
2,1961,3,0,4,1,6,6,1
2,1974,3,0,4,1,6,4,3
2,1964,3,9999999,2,1,3,1,1
1,1975,4,100000,4,1,3,1,4
2,1973,4,0,3,1,4,1,3
1,1965,3,20000,4,1,4,2,3
1,1971,4,7800,5,1,5,3,3
1,1975,3,150000,3,1,6,2,3
1,1972,1,20000,3,1,1,5,1
1,1975,3,50000,4,1,5,3,3
2,1971,4,8000,4,1,3,5,1
1,1978,3,30000,5,1,3,1,6
2,1965,6,60000,3,5,5,5,4
1,1972,3,30000,3,1,3,2,1
2,1969,3,0,3,1,5,3,1
1,1962,4,18000,4,5,5,4,14
2,1969,3,5400,3,1,3,6,3
1,1976,7,42000,5,3,5,4,3
1,1969,10,600000,4,1,6,4,3
2,1973,11,100000,4,5,5,1,3
1,1960,4,35000,3,1,5,4,1
1,1974,4,25000,4,1,4,3,4
1,1972,3,40000,3,1,3,2,1
2,1979,3,30000,4,1,3,2,1
1,1979,1,42000,4,5,5,4,4
2,1965,6,24000,4,5,5,4,3
2,1967,9,21000,5,5,7,4,3
2,1967,9,20000,4,5,6,5,3
1,1976,8,40000,4,5,4,3,3
2,1973,5,30000,5,3,5,2,3
2,1965,1,20000,3,1,2,2,1
2,1973,9,48000,5,5,7,4,3
1,1979,3,20000,3,1,4,3,1
1,1974,4,60000,4,5,5,2,3
2,1975,4,20000,2,1,3,2,1
2,1973,7,30000,4,5,4,4,3
1,1966,1,10000,3,1,2,1,1
2,1961,3,30000,4,1,3,1,12
1,1963,4,30000,4,1,4,3,1
1,1972,4,50000,3,1,4,3,3
1,1969,1,20000,3,1,3,2,1
2,1972,3,2000,3,1,5,5,3
2,1976,4,9999998,3,1,4,3,1
1,1962,4,9999998,3,1,3,2,1
1,1972,4,40000,4,1,5,5,3
2,1965,3,10000,2,1,3,3,1
1,1967,4,3000,4,1,2,2,1
2,1978,4,10000,3,1,3,3,1
2,1964,3,10000,3,1,3,2,3
1,1965,3,3000,3,1,1,1,1
1,1966,4,15000,3,1,5,2,2
2,1976,3,3000,5,1,5,2,4
1,1971,4,3000,5,1,6,3,3
2,1973,4,6000,3,1,3,3,4
1,1975,3,5000,1,1,1,1,3
1,1963,6,25000,4,1,6,4,3
2,1962,3,1000,4,1,5,2,1
2,1960,3,3000,2,1,5,2,98
1,1972,3,9000,2,1,4,2,2
1,1962,4,4000,5,2,1,5,3
2,1969,3,2500,2,2,4,2,98
2,1972,1,0,3,2,4,4,98
1,1964,4,20000,3,7,5,98,1
1,1970,3,3000,3,2,1,1,1
2,1966,3,10000,2,2,4,3,10
1,1965,4,18000,3,2,1,1,3
1,1969,6,30000,3,1,2,2,1
2,1962,3,1000,2,1,5,1,1
2,1970,1,0,2,1,1,1,1
2,1963,4,5000,4,2,6,4,2
2,1969,3,13000,3,2,3,1,1
1,1964,3,3000,3,1,5,1,4
2,1978,3,5000,2,1,2,2,1
1,1968,3,1000,2,1,2,1,4
1,1968,3,10000,4,1,5,3,3
2,1965,4,2000,4,1,3,3,1
2,1969,3,2000,4,1,8,4,3
1,1961,4,1500,4,1,4,1,1
2,1969,4,1000,2,1,2,1,3
2,1976,3,2000,2,1,3,1,3
1,1962,6,5000,3,1,5,3,3
2,1965,4,5000,4,1,8,1,2
2,1965,4,0,3,1,1,3,98
1,1965,4,10000,3,1,2,1,3
2,1979,4,0,2,1,1,1,4
2,1969,3,10800,5,1,5,2,3
2,1968,3,1200,3,1,5,3,3
2,1969,4,0,5,1,3,3,1
1,1969,3,8000,2,1,3,3,1
2,1965,4,0,4,1,5,6,1
2,1979,4,15000,3,1,5,2,3
1,1962,6,6000,3,5,2,6,1
1,1961,6,30000,2,5,4,3,3
2,1971,4,18000,3,3,2,2,2
1,1972,4,20000,4,5,3,1,1
1,1977,3,0,4,1,2,2,1
2,1966,6,20000,3,5,1,8,6
2,1976,4,0,3,1,3,4,4
2,1969,4,14400,2,1,1,1,4
2,1977,5,12000,3,5,6,6,3
1,1973,3,0,3,5,4,3,98
1,1976,4,30000,3,1,1,1,3
1,1968,4,60000,2,5,4,2,4
1,1966,10,70000,5,5,5,3,3
1,1966,4,16000,4,5,1,1,1
2,1962,4,0,2,1,4,2,3
2,1964,6,10000,3,1,4,3,3
2,1977,4,10000,3,1,3,3,1
2,1973,1,14400,2,5,2,1,1
1,1967,3,30000,4,1,3,3,1
1,1969,4,18000,4,1,1,1,1
1,1963,6,30000,4,5,1,1,1
2,1967,3,10000,4,1,2,2,1
1,1972,6,100000,4,2,6,9,4
1,1979,4,30000,3,1,3,1,1
2,1971,4,15000,3,1,3,5,4
2,1963,4,18000,3,1,5,2,1
2,1975,3,3000,4,1,1,1,3
2,1979,6,8000,5,1,5,8,3
2,1968,3,7000,3,1,5,3,3
1,1967,4,2680,2,1,5,1,3
2,1963,6,1000,2,1,4,1,4
1,1960,1,2680,2,1,2,1,1
1,1960,6,20000,2,1,4,1,1
1,1970,3,1680,5,1,3,1,3
2,1979,3,2500,3,1,4,1,1
1,1978,7,5000,5,1,1,1,6
1,1964,4,10000,3,1,5,1,4
2,1969,3,25000,2,1,5,1,4
2,1975,3,9999997,3,1,9,1,4
1,1975,3,15000,4,1,1,1,1
2,1974,3,9000,5,1,5,4,3
1,1969,3,2400,5,1,2,1,1
2,1968,3,9600,3,1,5,1,1
1,1964,3,70000,5,1,5,1,4
1,1969,3,20000,3,1,6,1,3
2,1968,3,15000,2,1,2,1,1
1,1963,3,40000,2,1,5,1,3
1,1976,3,8000,5,1,3,1,4
1,1973,10,36000,5,1,5,2,3
2,1979,3,20000,5,1,3,1,1
2,1968,3,10000,4,1,4,1,6
2,1964,3,2000,5,1,7,3,1
2,1961,6,20000,4,1,1,1,1
1,1974,4,0,2,1,2,1,1
2,1976,4,2000,2,1,3,1,7
1,1963,7,30000,3,1,3,6,4
1,1962,4,15000,1,1,1,1,1
1,1963,3,3000,3,1,5,1,98
1,1962,6,12000,2,1,4,1,3
1,1973,3,5000,4,1,1,1,3
2,1963,4,6000,2,1,1,1,3
1,1975,3,6800,5,1,2,1,3
2,1967,3,0,5,1,5,2,4
2,1963,3,4000,1,1,1,5,1
2,1975,3,0,3,1,2,1,1
2,1967,3,9999997,2,1,2,1,3
1,1962,3,14000,4,1,4,1,98
1,1974,4,30000,1,1,2,1,1
2,1974,6,9999997,5,2,3,8,3
2,1965,4,20000,3,1,5,3,3
1,1964,3,0,4,1,1,1,2
2,1970,4,20000,4,1,4,1,3
2,1975,4,0,2,1,2,1,1
2,1966,4,10000,2,1,1,1,1
2,1968,3,9999997,3,2,5,4,1
2,1962,3,0,5,1,4,1,1
1,1972,4,30000,3,1,1,1,6
1,1976,7,60000,4,1,5,3,3
1,1973,3,42000,4,1,2,1,1
2,1975,4,0,3,1,5,5,4
2,1976,4,35000,5,1,3,3,3
2,1967,3,0,1,1,3,1,2
2,1971,6,50000,4,1,5,5,3
2,1971,4,2000,3,1,2,1,98
2,1979,4,20000,5,1,3,2,6
1,1966,4,0,3,1,5,3,1
1,1973,10,100000,2,3,5,6,12
2,1970,4,20000,3,1,4,5,1
2,1964,3,0,4,1,5,5,3
1,1968,3,30000,4,1,3,1,2
2,1972,4,10000,3,4,1,1,3
2,1972,3,40000,4,1,1,2,3
2,1967,11,105000,4,3,5,4,11
1,1962,4,1920,2,1,3,2,1
2,1960,3,20000,1,1,5,4,1
1,1968,3,20000,4,1,8,5,3
2,1968,4,5000,4,1,2,2,2
1,1974,3,90000,5,1,3,2,3
1,1965,9,700000,4,1,1,2,1
1,1967,3,20000,2,1,3,3,3
2,1970,3,20000,5,1,2,2,3
1,1964,4,6000,3,1,3,3,1
1,1975,3,5000,4,1,1,1,2
2,1974,4,4500,3,1,4,3,3
1,1965,4,0,2,1,4,1,1
1,1972,4,50000,3,1,4,3,3
1,1979,3,26000,4,1,4,3,3
2,1968,3,0,3,1,5,5,98
2,1967,3,10000,2,1,2,3,3
2,1978,4,50000,2,1,5,2,1
2,1963,1,30000,4,1,5,4,98
1,1962,4,10000,1,1,2,1,1
1,1965,3,0,2,1,3,2,1
1,1969,4,40000,4,3,8,1,1
2,1977,4,9999999,3,1,3,2,3
1,1966,3,0,2,2,3,5,98
1,1972,6,36000,4,1,4,3,1
1,1965,4,6000,2,1,2,2,7
2,1964,4,18000,5,1,5,1,2
2,1974,4,16800,3,1,1,2,6
2,1963,4,8500,2,1,4,4,1
2,1976,4,0,4,1,4,3,3
2,1976,3,30000,4,1,5,4,1
2,1964,3,2500,4,1,5,1,1
2,1973,3,0,2,1,2,1,3
1,1973,4,30000,2,1,7,2,2
1,1971,3,0,2,1,4,3,3
1,1969,4,5500,2,1,4,3,2
1,1962,3,3000,1,1,2,1,3
2,1967,3,3000,3,1,5,7,1
1,1967,3,32000,2,1,4,3,5
1,1975,3,0,1,1,5,3,2
1,1966,3,50000,2,1,3,2,1
2,1966,1,8000,2,1,3,2,1
1,1967,4,18000,2,1,5,2,1
2,1962,6,15000,5,1,5,5,98
2,1965,4,0,3,1,4,3,1
2,1964,3,0,3,1,5,2,1
1,1971,3,11000,2,1,4,2,98
1,1973,4,10000,4,1,2,2,3
1,1965,4,45000,4,1,2,1,1
2,1964,3,10000,4,1,4,3,4
1,1966,4,30000,2,1,4,3,1
2,1969,3,0,3,1,1,1,3
1,1961,4,3000,3,1,1,5,1
1,1965,4,35000,2,1,5,3,1
1,1965,3,4000,2,1,3,2,1
2,1974,3,40000,5,1,5,2,3
1,1967,4,12500,2,1,4,2,1
2,1960,4,2000,4,1,2,1,6
2,1960,3,5000,3,1,5,1,3
2,1967,1,2000,1,1,4,1,1
1,1972,6,40000,5,2,1,5,4
1,1961,9,60000,5,1,5,2,4
1,1973,6,40000,4,1,3,1,1
1,1971,4,20000,5,1,6,1,4
2,1970,3,20000,4,1,2,1,1
2,1967,1,0,1,1,98,98,1
2,1977,4,12000,4,1,3,1,2
1,1965,3,20000,4,1,5,1,2
1,1970,3,9999999,5,1,3,1,1
2,1967,3,0,3,1,3,2,1
1,1971,1,10000,4,1,6,1,3
1,1963,6,10000,2,1,2,1,1
2,1971,1,20000,2,1,3,2,1
1,1963,4,0,4,1,2,1,3
1,1967,3,10000,3,1,4,3,1
1,1974,4,3000,4,1,3,3,4
2,1965,1,0,2,1,4,1,1
1,1972,6,35000,5,1,3,1,3
1,1975,3,20000,3,1,3,1,1
2,1961,6,0,4,1,6,1,1
2,1970,3,800,3,1,5,3,3
1,1971,4,20000,3,1,7,4,3
2,1975,3,500,2,1,1,1,6
2,1963,4,0,5,1,5,5,3
2,1970,1,3000,2,1,4,1,1
1,1977,4,40000,3,1,5,4,3
1,1971,4,50000,4,1,4,3,1
2,1972,9,5000,3,1,5,2,1
1,1971,3,30000,5,1,5,3,1
1,1976,6,50000,4,1,4,2,1
1,1979,11,100000,4,1,5,3,3
1,1974,4,20000,3,1,5,2,1
2,1968,3,0,4,1,5,3,1
2,1970,3,5000,4,1,4,1,1
2,1975,4,0,4,1,5,4,3
2,1972,6,10000,4,1,5,3,3
2,1971,1,2000,4,1,4,1,3
1,1971,3,30000,4,1,5,2,1
2,1969,4,10000,4,1,6,3,1
1,1979,6,200000,5,1,5,2,1
1,1965,6,60000,4,1,6,3,1
1,1970,12,100000,4,5,5,5,3
2,1970,3,0,4,1,5,2,1
1,1973,3,60000,5,1,5,3,1
1,1972,4,20000,4,4,5,3,3
2,1965,4,9800,4,1,6,1,2
2,1967,1,0,3,1,5,3,1
1,1962,4,0,4,1,5,3,1
2,1969,3,10000,3,1,3,2,1
2,1968,4,20000,4,1,2,2,1
1,1969,3,200000,1,1,6,2,1
2,1975,4,26400,5,1,5,2,1
2,1965,4,1000,4,1,4,3,1
2,1964,12,100000,4,5,6,6,12
2,1969,3,50000,4,1,3,2,1
2,1979,3,0,3,1,5,2,1
2,1965,4,0,3,1,4,4,1
1,1967,3,10000,2,1,1,3,1
1,1971,3,10000,3,1,5,2,1
2,1966,4,0,4,1,4,1,3
2,1972,4,0,2,1,3,2,3
1,1971,4,100000,5,1,4,4,1
2,1963,6,9720,4,1,5,4,3
1,1964,4,3000,5,5,4,3,1
2,1962,6,35000,2,3,4,3,3
2,1963,4,0,4,1,5,3,1
2,1969,6,9999999,4,5,5,5,98
1,1963,4,0,3,5,3,2,98
1,1969,5,27000,3,5,1,5,4
2,1965,4,26400,3,1,5,3,1
2,1969,1,12000,5,1,1,1,4
1,1976,10,70000,5,1,3,1,1
2,1974,3,18000,3,1,3,1,3
1,1965,4,60000,3,1,5,3,1
1,1963,12,0,2,5,7,5,98
2,1968,3,10000,2,1,4,4,1
2,1965,11,16000,2,1,3,3,14
2,1966,4,8400,2,1,2,1,1
2,1967,3,4000,2,1,4,4,1
1,1977,6,0,3,5,4,8,7
2,1962,4,12000,2,1,5,3,2
1,1963,6,8000,5,1,4,2,1
2,1964,4,0,5,1,5,3,3
1,1973,3,30000,4,1,3,3,3
2,1975,4,10000,4,1,5,3,1
1,1965,3,30000,3,1,3,2,1
1,1967,3,0,2,1,3,2,1
2,1966,1,5500,4,1,3,2,1
1,1966,4,22800,4,1,2,2,1
2,1964,3,0,3,1,4,3,1
2,1968,3,20000,4,1,4,4,1
2,1974,3,10000,3,1,4,3,4
2,1962,4,4500,2,1,3,1,3
1,1963,3,5000,3,1,4,2,4
1,1972,6,20000,3,1,4,2,3
2,1964,3,5000,2,1,3,3,1
1,1975,4,20000,2,1,3,3,3
1,1964,3,10000,2,1,4,2,3
2,1977,1,0,3,1,3,3,3
2,1969,4,12000,1,3,1,1,6
1,1970,4,100000,4,1,6,6,3
2,1964,4,130000,5,5,5,2,1
2,1965,4,0,2,1,5,7,3
1,1972,4,42000,4,1,5,3,3
2,1971,4,12000,3,1,3,7,3
2,1975,3,0,2,1,4,6,3
1,1963,4,30000,3,1,5,2,1
1,1971,4,30000,5,1,4,2,1
2,1972,4,8000,4,1,4,4,1
1,1960,4,30000,4,1,5,3,3
2,1976,4,0,3,98,3,3,2
2,1975,4,20000,5,1,5,3,4
2,1970,3,15000,4,1,4,3,1
1,1973,5,20000,3,1,5,3,3
2,1970,4,9999997,5,1,4,2,1
2,1969,4,0,3,1,3,3,2
2,1979,4,24000,4,2,5,3,1
2,1964,3,1300,2,5,5,2,1
1,1966,4,36000,2,1,4,4,1
1,1971,4,4000,2,1,4,2,2
2,1963,1,18000,1,1,2,1,1
1,1971,4,3000,4,1,3,3,3
1,1978,10,36000,5,1,1,1,3
2,1968,4,23856,4,2,5,4,1
2,1978,3,26000,4,1,6,3,1
2,1973,4,30000,4,1,5,2,98
1,1968,8,25000,3,1,5,4,1
1,1976,4,22000,3,1,4,2,1
2,1967,4,25000,5,1,7,5,4
2,1976,4,12000,3,1,5,3,3
2,1963,6,24000,5,2,5,3,3
1,1971,4,1500,4,1,4,4,1
2,1973,3,10000,3,1,4,2,1
1,1969,3,0,3,1,5,3,98
1,1973,3,35000,4,1,3,1,2
2,1973,3,0,2,1,3,3,2
2,1966,4,5000,4,1,4,4,1
2,1962,4,10000,4,1,4,4,1
2,1963,4,0,4,1,10,3,1
2,1965,3,0,3,1,3,2,5
1,1976,4,20000,5,1,5,1,6
2,1971,4,0,3,1,5,3,2
2,1968,6,15000,3,3,98,5,4
1,1975,5,50000,5,3,5,5,4
2,1970,3,40000,5,1,5,3,2
1,1977,4,25000,4,1,5,3,3
2,1976,3,30000,3,1,5,3,1
2,1979,4,15000,5,1,2,1,1
2,1967,3,0,3,1,1,1,1
2,1965,3,24000,4,1,4,2,1
2,1978,3,20000,5,1,5,2,1
2,1979,4,1000,3,1,4,2,1
2,1964,3,6000,4,1,2,1,3
2,1965,12,20000,4,3,5,5,10
2,1962,3,0,3,1,5,3,1
1,1963,1,20000,4,1,6,4,3
1,1969,4,3000,4,1,3,3,1
1,1961,3,35000,4,1,2,1,1
1,1970,6,5000,4,1,4,1,1
1,1968,4,2000,5,1,4,2,3
2,1972,4,20000,4,1,2,1,3
2,1967,3,2000,2,1,6,4,1
2,1966,4,10000,3,1,4,1,7
2,1964,3,10000,3,1,1,1,1
2,1961,1,14000,3,1,4,3,1
1,1963,1,2000,3,1,5,3,1
1,1963,4,5000,4,1,5,5,1
2,1970,4,20000,4,1,2,1,3
1,1962,3,1000,3,1,3,2,1
1,1967,4,30000,3,1,5,1,1
1,1961,4,1500,4,1,5,2,1
1,1968,4,15000,5,1,5,3,4
1,1968,3,100,1,1,1,1,1
1,1970,1,10000,5,1,3,2,1
1,1966,3,2000,4,1,4,2,1
2,1979,1,3000,4,1,3,2,1
1,1970,3,10000,5,1,5,3,1
1,1969,4,10000,3,1,4,3,1
1,1975,4,15000,3,1,2,1,3
2,1963,6,26000,4,3,6,2,4
2,1975,8,20000,5,5,6,6,3
1,1965,4,24000,4,2,5,5,1
1,1978,10,30000,4,1,5,3,3
1,1967,10,9999999,4,3,3,3,3
2,1960,7,50000,4,1,5,5,3
1,1970,11,40000,4,1,4,3,3
2,1966,6,0,4,1,4,4,1
1,1962,6,20000,4,1,2,3,1
2,1971,3,60000,2,1,4,1,2
2,1973,4,30000,3,1,3,1,3
1,1972,10,9999999,3,1,4,4,3
1,1974,6,100000,1,1,6,4,3
1,1965,7,9999998,3,3,8,8,98
2,1967,4,0,3,1,3,3,1
2,1972,3,5000,2,1,5,2,2
1,1970,6,4000,3,1,5,3,2
1,1974,3,40000,3,1,3,3,1
2,1964,1,3000,4,1,5,4,4
2,1974,3,0,5,1,4,4,3
2,1964,3,0,2,1,3,2,1
2,1969,3,0,3,1,4,3,1
2,1967,3,9999998,5,1,2,2,98
1,1969,4,1200,2,1,1,3,3
2,1965,3,9999998,4,1,1,1,1
1,1967,3,20000,4,1,5,3,3
2,1976,3,9999998,3,1,1,1,1
2,1965,4,20000,5,1,4,4,3
2,1961,3,0,2,1,4,3,1
2,1961,3,0,5,1,3,3,1
1,1963,3,0,4,1,5,5,1
2,1963,4,5000,4,1,5,5,2
2,1978,4,1000,4,1,4,2,3
2,1960,6,3000,5,1,3,3,1
2,1967,3,4000,3,1,2,1,1
1,1968,4,20000,4,1,5,3,3
2,1969,3,1000,3,1,1,1,4
1,1966,3,10000,2,1,3,3,1
2,1962,5,0,2,1,3,2,98
2,1970,3,2000,2,1,3,2,3
1,1967,3,4000,4,1,1,1,1
2,1969,1,600,2,1,1,1,4
1,1965,3,5000,2,1,5,2,3
1,1968,3,5000,2,1,3,3,3
1,1966,4,10000,3,1,1,1,3
1,1963,4,1000,1,1,1,1,3
2,1969,3,5000,3,1,5,2,2
2,1971,4,20000,2,1,5,5,3
2,1970,4,0,2,1,5,2,3
2,1966,4,0,2,1,5,2,1
2,1964,3,0,2,1,5,1,1
2,1974,3,0,2,1,4,1,1
2,1961,3,2000,2,1,4,2,98
2,1967,3,0,2,1,4,2,3
2,1962,4,0,2,1,5,3,1
1,1968,3,9999999,4,1,4,2,1
1,1979,4,50000,5,1,4,3,1
1,1961,6,10000,4,1,2,1,2
2,1979,4,10000,4,1,5,2,4
1,1968,4,7200,4,1,5,3,98
2,1964,4,39600,4,1,6,5,1
1,1973,4,10000,2,1,5,3,98
1,1963,6,6000,4,1,2,2,3
2,1974,9,40000,5,1,7,6,4
1,1972,3,4000,3,1,4,4,4
1,1964,1,20000,2,1,4,1,1
1,1974,4,5000,3,1,4,7,2
2,1965,1,600,2,1,4,2,98
2,1970,3,0,1,1,2,2,1
1,1966,3,4000,3,1,2,1,2
2,1971,3,0,3,1,2,1,1
2,1965,3,0,1,1,1,1,1
2,1976,3,10000,3,1,4,3,98
2,1963,3,10000,4,1,5,3,98
2,1974,4,0,4,1,5,8,3
2,1968,3,30000,5,1,4,3,1
2,1967,3,10000,4,1,5,4,1
1,1972,3,70000,3,2,5,1,3
1,1971,4,40000,3,5,5,3,3
1,1971,4,0,4,5,7,7,3
1,1972,4,50000,4,5,7,6,3
1,1975,4,96000,4,5,7,6,3
1,1978,4,50000,3,1,5,5,3
1,1971,4,50000,4,3,1,1,1
2,1964,6,80000,4,1,4,8,3
1,1967,6,80000,2,1,5,4,1
1,1976,4,40000,2,1,4,3,1
2,1973,7,20000,2,1,3,8,1
1,1972,4,15000,2,1,2,2,4
1,1966,7,30000,2,4,5,2,1
2,1962,4,0,2,1,3,2,98
1,1967,1,8000,3,1,3,2,1
2,1977,3,0,3,1,5,5,3
1,1976,14,20000,1,5,5,5,3
1,1963,4,20000,2,1,2,2,1
2,1975,4,0,2,5,2,5,3
1,1965,4,20000,5,1,2,1,3
2,1965,3,30000,3,1,5,3,1
2,1969,4,13000,4,1,1,1,3
1,1971,3,10000,4,1,2,2,4
2,1971,5,30000,3,1,4,4,1
2,1968,6,15600,4,1,3,2,4
2,1971,4,0,1,1,2,5,1
2,1963,10,30000,3,5,4,4,3
2,1968,3,0,3,1,3,2,1
2,1973,8,30000,3,5,1,1,12
2,1978,4,0,4,1,2,5,3
1,1966,3,50000,4,3,4,4,3
2,1964,6,60000,5,5,6,6,4
2,1968,3,9999998,4,2,4,2,3
2,1976,4,24000,4,1,7,7,3
2,1964,4,0,4,1,5,1,1
1,1968,3,10000,3,1,1,1,4
2,1972,3,2000,2,1,4,3,1
1,1970,3,5000,2,1,3,3,1
2,1969,3,0,3,1,4,6,3
1,1973,3,10000,3,1,5,1,1
1,1962,4,10000,4,1,5,1,98
2,1965,3,5000,2,1,5,1,1
2,1969,1,8000,5,1,5,5,98
2,1968,4,40000,4,1,4,5,3
1,1979,4,36000,4,1,6,6,3
1,1965,4,8000,3,4,4,4,1
1,1972,3,840,2,5,5,4,1
2,1968,3,20000,2,1,1,2,1
1,1979,12,50000,4,1,4,3,3
2,1970,7,48000,4,3,5,2,1
2,1976,3,20000,3,2,4,4,4
1,1967,9,60000,2,1,6,2,3
2,1977,9,65000,5,1,6,6,3
1,1979,3,40000,3,1,5,2,1
2,1978,7,0,3,1,3,3,2
2,1963,1,30000,5,1,8,1,1
2,1964,9,60000,5,1,5,3,2
1,1966,6,30000,3,2,5,3,3
2,1974,4,15000,4,1,5,4,3
1,1976,11,60000,5,1,6,2,3
2,1973,12,70000,5,1,5,5,3
1,1977,1,40000,3,2,5,5,3
1,1963,4,4000,5,1,2,2,1
2,1974,3,4000,3,1,5,3,98
2,1966,4,10000,4,1,5,3,3
1,1961,4,10000,4,1,3,2,1
1,1960,4,8000,2,1,4,1,1
2,1966,3,3000,2,1,5,1,1
1,1972,4,12000,3,1,4,2,2
1,1964,7,60000,2,1,4,3,1
1,1966,4,5500,2,1,5,2,3
2,1977,3,7200,4,1,5,5,3
1,1965,3,2000,2,1,5,2,3
2,1967,3,5000,2,1,4,4,14
1,1975,3,6000,3,1,1,1,1
1,1964,4,9999998,5,1,5,1,1
1,1972,4,2000,3,1,1,2,99
2,1974,1,0,4,1,4,4,1
2,1963,4,20000,3,1,4,3,3
1,1974,3,10000,4,1,4,3,1
1,1977,3,50000,5,1,2,2,1
1,1973,4,9999999,4,1,2,2,1
2,1978,3,0,2,1,2,1,3
2,1973,3,10000,5,1,4,4,1
1,1976,3,30000,3,1,3,2,1
2,1965,1,0,4,1,4,3,1
1,1976,3,12000,4,1,3,2,1
1,1970,3,4000,3,1,3,2,1
2,1965,4,0,2,1,3,2,12
1,1966,3,4500,2,1,3,2,1
1,1969,4,40000,3,1,4,3,3
2,1976,1,0,4,1,4,4,1
1,1963,3,20000,2,1,3,2,1
1,1978,4,10000,5,1,2,2,3
2,1974,1,5000,2,1,3,1,1
1,1973,1,20000,5,1,3,2,3
1,1960,4,24000,3,1,5,4,1
2,1967,3,3000,4,1,4,3,3
2,1967,4,9999999,4,1,5,4,1
2,1964,3,7000,4,1,2,2,1
1,1965,6,150000,4,1,4,3,3
1,1962,4,10000,5,1,5,5,1
2,1969,3,0,2,1,3,1,1
1,1967,3,15000,3,1,2,2,1
1,1970,3,10000,3,1,3,1,1
1,1968,3,10000,1,1,5,3,1
2,1971,1,0,2,1,3,1,1
1,1973,6,20000,5,1,3,3,1
1,1975,3,8000,4,1,4,4,1
1,1972,1,0,5,1,2,1,1
1,1976,3,5500,4,1,5,4,1
1,1968,4,10000,3,1,5,3,1
1,1963,1,10000,4,1,4,3,1
2,1970,1,5000,4,1,5,4,1
1,1967,3,6000,4,1,5,4,3
2,1967,1,9999997,3,1,4,3,1
2,1964,4,10000,4,1,5,5,1
1,1960,3,0,3,1,5,1,1
2,1973,4,9999997,1,1,1,1,3
2,1966,4,9999997,2,1,4,3,4
2,1968,1,0,4,1,4,2,1
2,1969,3,30000,4,3,5,5,3
1,1974,4,320000,4,3,5,3,4
1,1963,4,5000,2,1,5,2,3
2,1972,5,12000,4,5,7,6,6
2,1972,7,12000,2,1,5,2,1
2,1965,4,0,4,2,5,4,3
2,1973,3,12000,4,1,3,2,1
2,1973,1,60000,3,1,5,5,3
2,1968,3,0,2,2,2,1,1
2,1963,3,2200,3,1,1,1,1
1,1973,4,100000,3,1,6,4,3
2,1963,3,0,2,1,4,2,1
1,1967,3,5500,2,1,2,2,1
1,1964,4,10008,1,1,6,3,3
2,1968,1,0,2,1,4,2,1
2,1972,1,8000,2,1,1,2,4
2,1969,1,5500,3,1,4,2,1
1,1973,3,4500,2,1,3,1,1
2,1975,3,6000,3,1,4,3,2
2,1975,3,1000,2,1,2,2,1
2,1971,3,2000,2,1,3,2,1
